LAUNCHES_REC_ID|NOTAM_REC_ID|LowerAltitude|UpperAltitude|IssueTime|StartTime|StopTime|E_CODE,,,,,,,,,,,,,,,
456|1258583|0|180000|2019-04-09 08:51:00|2019-04-11 22:01:00|2019-04-12 01:25:00|TEMPORARY FLT  RESTRICTION. PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (OMN141034.4) TO 290730N0803000W (OMN108033.9) THEN CLOCKWISE VIA A  30 NM ARC CENTERED AT 283703N0803647W (OMN147048.7) TO 281330N0801600W (OMN145078.4) TO 282501N0803029W (OMN149061.9) TO 282501N0803759W (OMN155058.8) TO 282501N0804144W (OMN157057.4) TO 283121N0804349W (OMN157050.9) TO 283801N0804701W (OMN157043.7) TO 284910N0805044W (OMN154032.2) TO 285116N0804714W (OMN148031.8) TO POINT OF ORIGIN. SFC-FL180. MIAMI / ZMA / ARTCC, PHONE 305-716-1589, IS THE FAA COORDINATION FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,,
387|815543|0|180000|2018-03-02 08:57:00|2018-03-06 03:28:00|2018-03-06 08:28:00|STNR ALT RESERVATION CAPE ATC ASSIGNED AIRSPACE ACT FOR A ROCKET LAUNCH. MIAMI CENTER WILL NOT APPROVE IFR FLTS AND VFR SHOULD EXERCISE EXTREME CAUTION WI AN AREA DEFINED AS 2847N08050W TO 2847N08021W TO 2847N07950W TO 2825N07950W TO 2825N08030W TO 2825N08041W TO 2831N08044W TO 2838N08047W TO POINT OF ORIGIN. THIS ALT RESERVATION ENCOMPASSES PORTIONS OF R2933, R2934, AND W497A.,,,,,,,,,,,,,
387|822882|0|50000|2018-03-04 19:33:00|2018-03-06 03:28:00|2018-03-06 08:28:00|W497A ACT,,,,,,,,,,,,,,,
387|822883|0|50000|2018-03-04 19:40:00|2018-03-06 03:28:00|2018-03-06 08:28:00|W497A ACT,,,,,,,,,,,,,,,
387|815521|0|180000|2018-03-02 08:54:00|2018-03-06 04:58:00|2018-03-06 08:25:00|FL..AIRSPACE CAPE CANAVERAL FL..TEMPORARY FLT  RESTRICTION. PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (OMN141034.4) TO 290730N0803000W (OMN108033.9) THEN CLOCKWISE VIA A  30 NM ARC CENTERED AT 283703N0803647W (OMN147048.7) TO 281330N0801600W (OMN145078.4) TO 282501N0803029W (OMN149061.9) TO 282501N0803759W (OMN155058.8) TO 282501N0804144W (OMN157057.4) TO 283121N0804349W (OMN157050.9) TO 283801N0804701W (OMN157043.7) TO 284910N0805044W (OMN154032.2) TO 285116N0804714W (OMN148031.8) TO POINT OF ORIGIN. SFC-FL180. MIAMI /ZMA/ ARTCC, PHONE 305-716-1589, IS THE FAA COORDINATION FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,,
387|815520|0|180000|2018-03-02 08:55:00|2018-03-06 04:58:00|2018-03-06 08:25:00|FL..AIRSPACE CAPE CANAVERAL FL..TEMPORARY FLT  RESTRICTION. PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (OMN141034.4) TO 290730N0803000W (OMN108033.9) THEN CLOCKWISE VIA A  30 NM ARC CENTERED AT 283703N0803647W (OMN147048.7) TO 281330N0801600W (OMN145078.4) TO 282501N0803029W (OMN149061.9) TO 282501N0803759W (OMN155058.8) TO 282501N0804144W (OMN157057.4) TO 283121N0804349W (OMN157050.9) TO 283801N0804701W (OMN157043.7) TO 284910N0805044W (OMN154032.2) TO 285116N0804714W (OMN148031.8) TO POINT OF ORIGIN. SFC-FL180. MIAMI /ZMA/ ARTCC, PHONE 305-716-1589, IS THE FAA COORDINATION FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,,
387|815542|0|180000|2018-03-02 08:58:00|2018-03-06 04:58:00|2018-03-06 08:25:00|TEMPORARY FLT RESTRICTION.  PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (OMN141034.4) TO 290730N0803000W (OMN108033.9) THEN CLOCKWISE VIA A  30 NM ARC CENTERED AT 283703N0803647W (OMN147048.7) TO 281330N0801600W (OMN145078.4) TO 282501N0803029W (OMN149061.9) TO 282501N0803759W (OMN155058.8) TO 282501N0804144W (OMN157057.4) TO 283121N0804349W (OMN157050.9) TO 283801N0804701W (OMN157043.7) TO 284910N0805044W (OMN154032.2) TO 285116N0804714W (OMN148031.8) TO POINT OF ORIGIN. SFC-FL180. MIAMI /ZMA/ ARTCC, PHONE 305-716-1589, IS THE FAA COORDINATION FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,,
387|815550|0|180000|2018-03-02 09:00:00|2018-03-06 04:58:00|2018-03-06 08:25:00|TEMPORARY FLT RESTRICTION. PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (OMN141034.4) TO 290730N0803000W (OMN108033.9) THEN CLOCKWISE VIA A  30 NM ARC CENTERED AT 283703N0803647W (OMN147048.7) TO 281330N0801600W (OMN145078.4) TO 282501N0803029W (OMN149061.9) TO 282501N0803759W (OMN155058.8) TO 282501N0804144W (OMN157057.4) TO 283121N0804349W (OMN157050.9) TO 283801N0804701W (OMN157043.7) TO 284910N0805044W (OMN154032.2) TO 285116N0804714W (OMN148031.8) TO POINT OF ORIGIN. SFC-FL180. MIAMI /ZMA/ ARTCC, PHONE 305-716-1589, IS THE FAA COORDINATION FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,,
387|822880|50000|999000|2018-03-04 21:03:00|2018-03-06 04:58:00|2018-03-06 08:28:00|AIRSPACE R2933 ACT 5000FT-UNL,,,,,,,,,,,,,,,
387|822881|0|999000|2018-03-04 21:03:00|2018-03-06 04:58:00|2018-03-06 08:28:00|AIRSPACE R2934 ACT SFC-UNL,,,,,,,,,,,,,,,
261|76922|0|180000|2016-08-10 13:03:00|2016-08-14 03:21:00|2016-08-14 07:57:00|STATIONARY ALTITUDE RESERVATION CAPE ATCAA ACT FOR A ROCKET LAUNCH. MIAMI CENTER WILL NOT APPROVE IFR FLIGHTS AND VFR SHOULD EXERCISE EXTREME CAUTION WI AN AREA DEFINED AS 2847N08050W TO 2847N08021W TO 2847N07950W TO 2825N07950W TO 2825N08030W TO 2825N08041W TO 2831N08044W TO 2838N08047W TO BEGINNING. THIS ALTRV ENCOMPASSES PORTIONS OF R2933, R2934, AND W497A.,,,,,,,,,,,,,
261|76942|0|50000|2016-08-12 20:23:00|2016-08-14 03:21:00|2016-08-14 07:57:00|W497A ACT,,,,,,,,,,,,,,,
261|76944|0|50000|2016-08-12 20:25:00|2016-08-14 03:21:00|2016-08-14 07:57:00|W497A ACT,,,,,,,,,,,,,,,
261|75916|0|180000|2016-08-10 11:24:00|2016-08-14 04:51:00|2016-08-14 07:57:00|FL..AIRSPACE KENNEDY SPACE CENTER, FL.. SPACE OPERATIONS AREA. TEMPORARY FLIGHT RESTRICTIONS PURSUANT TO SECTION 91.143 OF THE CODE OF FEDERAL REGULATIONS (CFR 91.143), FLIGHT OPERATIONS CONDUCTED BY FAA CERTIFICATED PILOTS OR CONDUCTED IN AIRCRAFT OF U.S. REGISTRY ARE PROHIBITED AT ANY ALTITUDE SFC-FL180, WI AN AREA DEFINED AS285116N0804219W TO 290730N0803000W THENCE CLOCKWISE VIA A 30NM ARC CENTERED AT 283703N0803647W TO 281330N0801600W TO 282501N0803029W TO 282501N0803759W TO 282501N0804144W TO 283121N0804349W TO 283801N0804701W TO 284910N0805044W TO 285116N0804714W TO 285116N0804219W. MIAMI CENTER, PHONE 305-716-1589, IS THE COORDINATING FAA FACILITY AND MAY BE CONTACTED FOR THE CURRENT STATUS OF ANY AIRSPACE ASSOCIATED WITH LAUNCH OPERATIONS. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W497A, W136F, W137F AND W137G. W137F AND W137G ARE EXCLUDED WHEN THEY ARE ACTIVE.  ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACTIVE IN CONJUNCTION WITH THE OPERATIONS. PILOTS SHALL CONSULT ALL NOTAMS REGARDING THIS OPERATION.,,,,,
261|76923|0|180000|2016-08-10 11:32:00|2016-08-14 04:51:00|2016-08-14 07:57:00|TEMPORARY FLIGHT RESTRICTIONS PURSUANT TO SECTION 91.143 OF THE CODE OF FEDERAL REGULATIONS (CFR 91.143), FLIGHT OPERATIONS CONDUCTED BY FAA CERTIFICATED PILOTS OR CONDUCTED IN AIRCRAFT OF U.S. REGISTRY ARE PROHIBITED WI AN AREA DEFINED  AS285116N0804219W TO 290730N0803000W THENCE CLOCKWISE VIA  A 30NM ARC CENTERED AT 283703N0803647W TO 281330N0801600W TO  282501N0803029W TO 282501N0803759W TO 282501N0804144W TO  283121N0804349W TO 283801N0804701W TO 284910N0805044W TO  285116N0804714W TO 285116N0804219W. MIAMI CENTER,  PHONE 305-716-1589, IS THE COORDINATING FAA FACILITY AND MAY BE CONTACTED FOR THE CURRENT STATUS OF ANY AIRSPACE ASSOCIATED WITH LAUNCH OPERATIONS. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W497A, W136F, W137F AND W137G. W137F AND W137G ARE EXCLUDED WHEN THEY ARE ACTIVE.  ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACTIVE IN CONJUNCTION WITH THE OPERATIONS. PILOTS SHALL CONSULT ALL NOTAMS REGARDING THIS OPERATION.,,,,,,,
261|76941|50000|999000|2016-08-12 21:53:00|2016-08-14 04:51:00|2016-08-14 07:57:00|AIRSPACE R2933 ACT 5000FT-UNL,,,,,,,,,,,,,,,
261|76943|0|999000|2016-08-12 21:53:00|2016-08-14 04:51:00|2016-08-14 07:57:00|AIRSPACE R2934 ACT SFC-UNL,,,,,,,,,,,,,,,
511|1601738|0|180000|2020-03-16 06:26:00|2020-03-18 11:41:00|2020-03-18 13:09:00|TEMPORARY FLIGHT RESTRICTION. PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (OMN141034.4) TO 290730N0803000W (OMN108033.9) THEN CLOCKWISE VIA A  30 NM ARC CENTERED AT 283703N0803647W (OMN147048.7) TO 281330N0801600W (OMN145078.4) TO 282501N0803029W (OMN149061.9) TO 282501N0803759W (OMN155058.8) TO 282501N0804144W (OMN157057.4) TO 283121N0804349W (OMN157050.9) TO 283801N0804701W (OMN157043.7) TO 284910N0805044W (OMN154032.2) TO 285116N0804714W (OMN148031.8) TO POINT OF ORIGIN. SFC-FL180. MIAMI / ZMA / ARTCC, PHONE 305-716-1589, IS THE FAA COORDINATION FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,,
511|601739|0|999000|2020-03-16 06:33:00|2020-03-18 11:41:00|2020-03-18 13:09:00|CAPE CANAVERAL FL..TEMPORARY FLIGHT RESTRICTION.  PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS  OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS  285116N0804219W (OMN141034.4) TO 290730N0803000W  (OMN108033.9) THEN CLOCKWISE VIA A 30 NM ARC CENTERED AT  283703N0803647W (OMN147048.7) TO 281330N0801600W (OMN145078.4)  TO 282501N0803029W (OMN149061.9) TO 282501N0803759W  (OMN155058.8) TO 282501N0804144W (OMN157057.4) TO  283121N0804349W (OMN157050.9) TO 283801N0804701W (OMN157043.7)  TO 284910N0805044W (OMN154032.2) TO 285116N0804714W  (OMN148031.8) TO POINT OF ORIGIN. SFC-FL180. MIAMI / ZMA /  ARTCC, PHONE 305-716-1589, IS THE FAA COORDINATION FACILITY.  THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF  W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS  WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS  OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS. ,,,,,,
410|978196|0|180000|2018-06-28 07:41:00|2018-06-29 07:33:00|2018-06-29 10:14:00|STNR ALT RESERVATION CAPE ATC ASSIGNED AIRSPACE ACT FOR A ROCKET LAUNCH. MIAMI CENTER WILL NOT APPROVE IFR FLS AND VFR SHOULD EXERCISE EXTREME CAUTION WI AN AREA DEFINED AS 2847N08050W TO 2847N08021W TO 2847N07950W TO 2825N07950W TO 2825N08030W TO 2825N08041W TO 2831N08044W TO 2838N08047W TO POINT OF ORIGIN. THIS ALT RESERVATION ENCOMPASSES PORTIONS OF R2933, R2934, AND W497A.,,,,,,,,,,,,,
410|978153|0|180000|2018-06-28 07:35:00|2018-06-29 09:03:00|2018-06-29 10:14:00|FL..AIRSPACE CAPE CANAVERAL FL..TEMPORARY FLT  RESTRICTION. PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (ORMOND BEACH VORTAC OMN141034.4) TO 290730N0803000W (ORMOND BEACH VORTAC OMN108033.9) THEN CLOCKWISE VIA A 30 NM ARC CENTERED AT 283703N0803647W (ORMOND BEACH VORTAC OMN147048.7) TO 281330N0801600W (ORMOND BEACH VORTAC OMN145078.4) TO 282501N0803029W (ORMOND BEACH VORTAC OMN149061.9) TO 282501N0803759W (ORMOND BEACH VORTAC OMN155058.8) TO 282501N0804144W (ORMOND BEACH VORTAC OMN157057.4) TO 283121N0804349W (ORMOND BEACH VORTAC OMN157050.9) TO 283801N0804701W (ORMOND BEACH VORTAC OMN157043.7) TO 284910N0805044W (ORMOND BEACH VORTAC OMN154032.2) TO 285116N0804714W (ORMOND BEACH VORTAC OMN148031.8) TO POINT OF ORIGIN, SFC-FL180. MIAMI / ZMA / ARTCC, PHONE 305-716-1589, IS THE FAA CDN FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,
410|978329|0|180000|2018-06-28 07:59:00|2018-06-29 09:03:00|2018-06-29 10:14:00|FL..AIRSPACE CAPE CANAVERAL FL..TEMPORARY FLT  RESTRICTION. PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (ORMOND BEACH VORTAC OMN141034.4) TO 290730N0803000W (ORMOND BEACH VORTAC OMN108033.9) THEN CLOCKWISE VIA A 30 NM ARC CENTERED AT 283703N0803647W (ORMOND BEACH VORTAC OMN147048.7) TO 281330N0801600W (ORMOND BEACH VORTAC OMN145078.4) TO 282501N0803029W (ORMOND BEACH VORTAC OMN149061.9) TO 282501N0803759W (ORMOND BEACH VORTAC OMN155058.8) TO 282501N0804144W (ORMOND BEACH VORTAC OMN157057.4) TO 283121N0804349W (ORMOND BEACH VORTAC OMN157050.9) TO 283801N0804701W (ORMOND BEACH VORTAC OMN157043.7) TO 284910N0805044W (ORMOND BEACH VORTAC OMN154032.2) TO 285116N0804714W (ORMOND BEACH VORTAC OMN148031.8) TO POINT OF ORIGIN, SFC-FL180. MIAMI / ZMA / ARTCC, PHONE 305-716-1589, IS THE FAA CDN FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,
410|978373|0|180000|2018-06-28 08:01:00|2018-06-29 09:03:00|2018-06-29 10:14:00|TEMPORARY FLT  RESTRICTION. PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (ORMOND BEACH VORTAC OMN141034.4) TO 290730N0803000W (ORMOND BEACH VORTAC OMN108033.9) THEN CLOCKWISE VIA A 30 NM ARC CENTERED AT 283703N0803647W (ORMOND BEACH VORTAC OMN147048.7) TO 281330N0801600W (ORMOND BEACH VORTAC OMN145078.4) TO 282501N0803029W (ORMOND BEACH VORTAC OMN149061.9) TO 282501N0803759W (ORMOND BEACH VORTAC OMN155058.8) TO 282501N0804144W (ORMOND BEACH VORTAC OMN157057.4) TO 283121N0804349W (ORMOND BEACH VORTAC OMN157050.9) TO 283801N0804701W (ORMOND BEACH VORTAC OMN157043.7) TO 284910N0805044W (ORMOND BEACH VORTAC OMN154032.2) TO 285116N0804714W (ORMOND BEACH VORTAC OMN148031.8) TO POINT OF ORIGIN. MIAMI / ZMA / ARTCC, PHONE 305-716-1589, IS THE FAA CDN FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,,
410|978403|0|180000|2018-06-28 08:07:00|2018-06-29 09:03:00|2018-06-29 10:14:00|CAPE CANAVERAL FL..TEMPORARY FLT RESTRICTION.  PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION  IN THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT  PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA  DEFINED AS 285116N0804219W (ORMOND BEACH VORTAC  OMN141034.4) TO 290730N0803000W (ORMOND BEACH VORTAC OMN108033.9) THEN CLOCKWISE VIA A 30 NM ARC  CENTERED AT 283703N0803647W (ORMOND BEACH VORTAC OMN147048.7) TO 281330N0801600W (ORMOND BEACH VORTAC  OMN145078.4) TO 282501N0803029W (ORMOND BEACH VORTAC  OMN149061.9) TO 282501N0803759W (ORMOND BEACH VORTAC  OMN155058.8) TO 282501N0804144W (ORMOND BEACH VORTAC  OMN157057.4) TO 283121N0804349W (ORMOND BEACH VORTAC  OMN157050.9) TO 283801N0804701W (ORMOND BEACH VORTAC  OMN157043.7) TO 284910N0805044W (ORMOND BEACH VORTAC  OMN154032.2) TO 285116N0804714W (ORMOND BEACH VORTAC  OMN148031.8) TO POINT OF ORIGIN, SFC-FL180. MIAMI  /ZMA/ ARTCC, PHONE 305-716-1589, IS THE FAA CDN FACILITY.  THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS  OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED  AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING  THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,
410|979891|0|999000|2018-06-28 09:35:00|2018-06-29 09:03:00|2018-06-29 10:14:00|W497A ACT,,,,,,,,,,,,,,,
410|979892|50000|999000|2018-06-28 09:35:00|2018-06-29 09:03:00|2018-06-29 10:14:00|AIRSPACE R2933 ACT 5000FT-UNL,,,,,,,,,,,,,,,
410|979893|0|999000|2018-06-28 09:35:00|2018-06-29 09:03:00|2018-06-29 10:14:00|W497A ACT,,,,,,,,,,,,,,,
410|980187|0|999000|2018-06-28 10:45:00|2018-06-29 09:03:00|2018-06-29 10:14:00|AIRSPACE R2934 ACT SFC-UNL,,,,,,,,,,,,,,,
419|1032178|0|180000|2018-08-03 10:39:00|2018-08-07 03:13:00|2018-08-07 07:49:00|STNR ALT RESERVATION CAPE ATC ASSIGNED AIRSPACE ACT FOR A ROCKET LAUNCH. MIAMI CENTER WILL NOT APPROVE IFR FLIGHTS AND VFR SHOULD EXERCISE EXTREME CAUTION WI AN AREA DEFINED AS 2847N08050W TO 2847N08021W TO 2847N07950W TO 2825N07950W TO 2825N08030W TO 2825N08041W TO 2831N08044W TO 2838N08047W TO POINT OF ORIGIN. THIS ALT RESERVATION ENCOMPASSES PORTIONS OF R2933, R2934, AND W497A.,,,,,,,,,,,,,
419|1032109|0|50000|2018-08-05 20:14:00|2018-08-07 03:13:00|2018-08-07 07:49:00|W497A ACT,,,,,,,,,,,,,,,
419|1032116|0|50000|2018-08-05 20:15:00|2018-08-07 03:13:00|2018-08-07 07:49:00|W497A ACT,,,,,,,,,,,,,,,
419|1032187|0|180000|2018-08-03 10:41:00|2018-08-07 04:43:00|2018-08-07 07:49:00|CAPE CANAVERAL FL..TEMPORARY FLT  RESTRICTION. PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (OMN141034.4) TO 290730N0803000W (OMN108033.9) THEN CLOCKWISE VIA A  30 NM ARC CENTERED AT 283703N0803647W (OMN147048.7) TO 281330N0801600W (OMN145078.4) TO 282501N0803029W (OMN149061.9) TO 282501N0803759W (OMN155058.8) TO 282501N0804144W (OMN157057.4) TO 283121N0804349W (OMN157050.9) TO 283801N0804701W (OMN157043.7) TO 284910N0805044W (OMN154032.2) TO 285116N0804714W (OMN148031.8) TO POINT OF ORIGIN. SFC-FL180. MIAMI / ZMA / ARTCC, PHONE 305-716-1589, IS THE FAA COORDINATION FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,,
419|1032193|0|180000|2018-08-03 10:41:00|2018-08-07 04:43:00|2018-08-07 07:49:00|FL..AIRSPACE CAPE CANAVERAL FL..TEMPORARY FLT  RESTRICTION. PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (OMN141034.4) TO 290730N0803000W (OMN108033.9) THEN CLOCKWISE VIA A  30 NM ARC CENTERED AT 283703N0803647W (OMN147048.7) TO 281330N0801600W (OMN145078.4) TO 282501N0803029W (OMN149061.9) TO 282501N0803759W (OMN155058.8) TO 282501N0804144W (OMN157057.4) TO 283121N0804349W (OMN157050.9) TO 283801N0804701W (OMN157043.7) TO 284910N0805044W (OMN154032.2) TO 285116N0804714W (OMN148031.8) TO POINT OF ORIGIN. SFC-FL180. MIAMI / ZMA / ARTCC, PHONE 305-716-1589, IS THE FAA COORDINATION FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,,
419|1032158|0|180000|2018-08-03 10:42:00|2018-08-07 04:43:00|2018-08-07 07:49:00|FL..AIRSPACE CAPE CANAVERAL FL..TEMPORARY FLT  RESTRICTION. PURSUANT TO 14 CFR SECTION 91.143, FLT LIMITATION IN  THE PROXIMITY OF SPACE FLT OPS, OPS BY FAA CERT PILOTS OR U.S.REG ACFT ARE PROHIBITED WI AN AREA DEFINED AS 285116N0804219W (OMN141034.4) TO 290730N0803000W (OMN108033.9) THEN CLOCKWISE VIA A  30 NM ARC CENTERED AT 283703N0803647W (OMN147048.7) TO 281330N0801600W (OMN145078.4) TO 282501N0803029W (OMN149061.9) TO 282501N0803759W (OMN155058.8) TO 282501N0804144W (OMN157057.4) TO 283121N0804349W (OMN157050.9) TO 283801N0804701W (OMN157043.7) TO 284910N0805044W (OMN154032.2) TO 285116N0804714W (OMN148031.8) TO POINT OF ORIGIN. SFC-FL180. MIAMI / ZMA / ARTCC, PHONE 305-716-1589, IS THE FAA COORDINATION FACILITY. THIS AREA ENCOMPASSES R2932, R2933, R2934, AND PORTIONS OF W137F, W137G, W497A. ADDITIONAL WARNING AND RESTRICTED AREAS WILL BE ACT. PILOTS MUST CONSULT ALL NOTAMS REGARDING THIS OP AND MAY CONTACT ZMA FOR CURRENT AIRSPACE STATUS.,,,,,,
